CustomerFirstName|CustomerLastName|StreetAddress|PurchaseID|PurchaseDate|PurchaseAmount
Gibbie|Purcell|875 Harper Plaza|470|6/16/2020|23146
Gibbie|Purcell|875 Harper Plaza|420|09-11-2020|26337
Gibbie|Purcell|875 Harper Plaza|392|6/13/2020|28062
Gibbie|Purcell|875 Harper Plaza|323|8/13/2020|26478
Gibbie|Purcell|875 Harper Plaza|309|8/26/2020|28580
Gibbie|Purcell|875 Harper Plaza|289|01-05-2020|25086
Gibbie|Purcell|875 Harper Plaza|279|1/26/2020|20644
Gibbie|Purcell|875 Harper Plaza|270|07-05-2020|25561
Gibbie|Purcell|875 Harper Plaza|258|02-05-2020|23816
Gibbie|Purcell|875 Harper Plaza|201|4/28/2020|26583
Gibbie|Purcell|875 Harper Plaza|200|3/16/2020|22664
Gibbie|Purcell|875 Harper Plaza|168|6/16/2020|20083
Gibbie|Purcell|875 Harper Plaza|140|8/31/2020|25669
Gibbie|Purcell|875 Harper Plaza|125|07-12-2020|21202
Gibbie|Purcell|875 Harper Plaza|98|12/31/2019|27118
Gibbie|Purcell|875 Harper Plaza|86|12-05-2019|27064
Gibbie|Purcell|875 Harper Plaza|77|12/28/2019|27632
Gibbie|Purcell|875 Harper Plaza|70|04-03-2020|26970
Gibbie|Purcell|875 Harper Plaza|3|6/18/2020|22763
Merrick|Wymer|053 Pankratz Trail|983|11-05-2020|29846
Merrick|Wymer|053 Pankratz Trail|950|7/16/2020|27112
Merrick|Wymer|053 Pankratz Trail|872|07-12-2020|23139
Merrick|Wymer|053 Pankratz Trail|866|12/25/2019|23444
Merrick|Wymer|053 Pankratz Trail|846|09-03-2020|22760
Merrick|Wymer|053 Pankratz Trail|834|5/15/2020|22891
Merrick|Wymer|053 Pankratz Trail|802|8/24/2020|20529
Merrick|Wymer|053 Pankratz Trail|779|5/31/2020|23525
Merrick|Wymer|053 Pankratz Trail|747|2/18/2020|29099
Merrick|Wymer|053 Pankratz Trail|746|12/15/2019|20316
Merrick|Wymer|053 Pankratz Trail|745|7/19/2020|21919
Merrick|Wymer|053 Pankratz Trail|734|07-09-2020|28522
Merrick|Wymer|053 Pankratz Trail|728|1/21/2020|28162
Merrick|Wymer|053 Pankratz Trail|722|5/20/2020|26585
Merrick|Wymer|053 Pankratz Trail|694|7/16/2020|21063
Merrick|Wymer|053 Pankratz Trail|597|3/21/2020|23998
Merrick|Wymer|053 Pankratz Trail|569|6/19/2020|27582
Merrick|Wymer|053 Pankratz Trail|521|7/19/2020|26832
Merrick|Wymer|053 Pankratz Trail|438|11/18/2019|21904
Merrick|Wymer|053 Pankratz Trail|433|3/14/2020|29773
Merrick|Wymer|053 Pankratz Trail|415|8/21/2020|29910
Merrick|Wymer|053 Pankratz Trail|363|04-11-2020|27799
Merrick|Wymer|053 Pankratz Trail|327|11-03-2020|28720
Merrick|Wymer|053 Pankratz Trail|306|5/30/2020|27356
Merrick|Wymer|053 Pankratz Trail|265|06-07-2020|27114
Merrick|Wymer|053 Pankratz Trail|251|4/27/2020|21484
Merrick|Wymer|053 Pankratz Trail|249|01-10-2020|24102
Merrick|Wymer|053 Pankratz Trail|247|8/21/2020|25784
Merrick|Wymer|053 Pankratz Trail|214|06-10-2020|20900
Merrick|Wymer|053 Pankratz Trail|213|01-11-2020|25237
Merrick|Wymer|053 Pankratz Trail|206|10-07-2020|23434
Merrick|Wymer|053 Pankratz Trail|172|11-04-2020|24916
Merrick|Wymer|053 Pankratz Trail|166|2/26/2020|23114
Merrick|Wymer|053 Pankratz Trail|136|4/16/2020|20230
Merrick|Wymer|053 Pankratz Trail|81|10/20/2020|20086
Merrick|Wymer|053 Pankratz Trail|54|2/22/2020|29951
Merrick|Wymer|053 Pankratz Trail|53|09-06-2020|24200
Merrick|Wymer|053 Pankratz Trail|28|9/17/2020|26034
Merrick|Wymer|053 Pankratz Trail|5|01-01-2020|20814
Wakefield|Seivwright|421 Norway Maple Parkway|943|5/14/2020|24468
Wakefield|Seivwright|421 Norway Maple Parkway|874|5/14/2020|26439
Wakefield|Seivwright|421 Norway Maple Parkway|812|6/18/2020|24319
Wakefield|Seivwright|421 Norway Maple Parkway|809|05-07-2020|27443
Wakefield|Seivwright|421 Norway Maple Parkway|806|8/21/2020|23209
Wakefield|Seivwright|421 Norway Maple Parkway|781|4/26/2020|27224
Wakefield|Seivwright|421 Norway Maple Parkway|743|9/24/2020|21739
Wakefield|Seivwright|421 Norway Maple Parkway|692|7/21/2020|24212
Wakefield|Seivwright|421 Norway Maple Parkway|669|8/20/2020|25472
Wakefield|Seivwright|421 Norway Maple Parkway|659|10/31/2020|28106
Wakefield|Seivwright|421 Norway Maple Parkway|586|12/13/2019|29198
Wakefield|Seivwright|421 Norway Maple Parkway|578|10-12-2020|28239
Wakefield|Seivwright|421 Norway Maple Parkway|482|08-12-2020|20432
Wakefield|Seivwright|421 Norway Maple Parkway|410|3/22/2020|21114
Wakefield|Seivwright|421 Norway Maple Parkway|396|02-11-2020|24142
Wakefield|Seivwright|421 Norway Maple Parkway|360|06-08-2020|22827
Wakefield|Seivwright|421 Norway Maple Parkway|210|8/17/2020|28370
Wakefield|Seivwright|421 Norway Maple Parkway|196|06-09-2020|25951
Wakefield|Seivwright|421 Norway Maple Parkway|162|8/23/2020|26237
Wakefield|Seivwright|421 Norway Maple Parkway|88|12-04-2019|21918
Wakefield|Seivwright|421 Norway Maple Parkway|31|9/27/2020|23545
Wakefield|Seivwright|421 Norway Maple Parkway|27|12/31/2019|25936
Wakefield|Seivwright|421 Norway Maple Parkway|20|08-01-2020|23690
Wakefield|Seivwright|421 Norway Maple Parkway|11|01-09-2020|28532
Stan|Ivel|1 Maple Place|991|1/19/2020|25553
Stan|Ivel|1 Maple Place|948|3/27/2020|27007
Stan|Ivel|1 Maple Place|931|10/26/2020|22943
Stan|Ivel|1 Maple Place|930|11/23/2019|28593
Stan|Ivel|1 Maple Place|902|10-01-2020|26415
Stan|Ivel|1 Maple Place|892|03-05-2020|23977
Stan|Ivel|1 Maple Place|807|7/21/2020|23463
Stan|Ivel|1 Maple Place|792|04-05-2020|25333
Stan|Ivel|1 Maple Place|790|10/18/2020|23707
Stan|Ivel|1 Maple Place|763|3/21/2020|23352
Stan|Ivel|1 Maple Place|748|04-10-2020|27791
Stan|Ivel|1 Maple Place|742|5/22/2020|20372
Stan|Ivel|1 Maple Place|732|6/26/2020|23552
Stan|Ivel|1 Maple Place|709|4/18/2020|25685
Stan|Ivel|1 Maple Place|695|10/28/2020|26389
Stan|Ivel|1 Maple Place|679|4/20/2020|27547
Stan|Ivel|1 Maple Place|678|01-01-2020|20254
Stan|Ivel|1 Maple Place|652|9/25/2020|27236
Stan|Ivel|1 Maple Place|647|12-02-2019|25322
Stan|Ivel|1 Maple Place|635|3/20/2020|21269
Stan|Ivel|1 Maple Place|620|10-07-2020|21962
Stan|Ivel|1 Maple Place|605|3/26/2020|29698
Stan|Ivel|1 Maple Place|580|1/15/2020|22942
Stan|Ivel|1 Maple Place|460|04-09-2020|20441
Stan|Ivel|1 Maple Place|452|8/19/2020|26368
Stan|Ivel|1 Maple Place|426|03-07-2020|29928
Stan|Ivel|1 Maple Place|414|6/26/2020|27040
Stan|Ivel|1 Maple Place|385|1/30/2020|28423
Stan|Ivel|1 Maple Place|365|3/23/2020|22900
Stan|Ivel|1 Maple Place|354|4/29/2020|27679
Stan|Ivel|1 Maple Place|303|12/17/2019|22063
Stan|Ivel|1 Maple Place|301|10/16/2020|28787
Stan|Ivel|1 Maple Place|282|9/17/2020|26405
Stan|Ivel|1 Maple Place|254|06-11-2020|24537
Stan|Ivel|1 Maple Place|228|04-12-2020|25669
Stan|Ivel|1 Maple Place|221|3/26/2020|20837
Stan|Ivel|1 Maple Place|217|07-06-2020|22202
Stan|Ivel|1 Maple Place|110|9/24/2020|24300
Stan|Ivel|1 Maple Place|89|5/27/2020|26883
Stan|Ivel|1 Maple Place|38|10/26/2020|27860
Stan|Ivel|1 Maple Place|12|10/23/2020|26970
Toiboid|Farnon|751 Hanson Drive|""|""|""
Normand|Eriksson|7 Village Green Drive|""|""|""
Shelton|Yansons|95 Grim Park|""|""|""
Jeromy|Gallimore|9 Hermina Alley|""|""|""
Joachim|Stoeck|66452 Lakeland Street|""|""|""
Bruno|Thatcham|298 Scofield Court|""|""|""
Markos|Doley|3410 Hanover Hill|""|""|""
Alexio|Hubbock|093 Village Green Road|""|""|""
Lucian|Overstreet|981 Jay Hill|""|""|""
Norman|Ranns|39 Mandrake Plaza|""|""|""
Dov|Bentote|1 Mcbride Trail|""|""|""
Lonnie|Jira|65 Spenser Way|""|""|""
Carrol|Balkwill|316 Mesta Plaza|""|""|""
Westbrook|Camm|1647 Oakridge Crossing|""|""|""
Crosby|Firman|2943 Leroy Crossing|""|""|""
Ronny|Randlesome|21 Fulton Trail|""|""|""
Orlando|Colloff|68777 Rusk Center|""|""|""
Byron|Ofen|13882 Warbler Lane|""|""|""
Currey|Snowball|7 Dexter Drive|""|""|""
Gamaliel|Crome|0468 Porter Drive|""|""|""
